codigo_provincia,provincia,codigo_canton,canton,anio,vab,participacion_provincial
12,LOS RÍOS,1206,Urdaneta,2014,74.53103815994652,2.6442507633356596
12,LOS RÍOS,1206,Urdaneta,2015,91.50045219307991,2.9933775587041396
12,LOS RÍOS,1206,Urdaneta,2016,105.87013516427679,3.4659763298511455
12,LOS RÍOS,1206,Urdaneta,2017,108.58086912454833,3.3866656965228294
12,LOS RÍOS,1206,Urdaneta,2018,70.3468,2.239644830358799
12,LOS RÍOS,1206,Urdaneta,2019,77.10024,2.4538235760954863
12,LOS RÍOS,1206,Urdaneta,2020,78.64876,2.4419536221389184
12,LOS RÍOS,1206,Urdaneta,2021,86.51876000000001,2.5678076775184326
12,LOS RÍOS,1206,Urdaneta,2022,97.97207,2.8067529272071248
12,LOS RÍOS,1206,Urdaneta,2023,101.81606000000002,2.6211689777049267
12,LOS RÍOS,1206,Urdaneta,2024,125.28152,2.86014912779991
12,LOS RÍOS,1207,Ventanas,2007,107.20420808115429,8.320826417506794
12,LOS RÍOS,1207,Ventanas,2008,138.13579240835367,8.69161802540422
12,LOS RÍOS,1207,Ventanas,2009,146.1498687493952,8.286536061593699
12,LOS RÍOS,1207,Ventanas,2010,166.01939323339565,8.191749446889773
12,LOS RÍOS,1207,Ventanas,2011,183.07482339586477,7.914994064296499
12,LOS RÍOS,1207,Ventanas,2012,181.2869240501007,7.8718975796520585
12,LOS RÍOS,1207,Ventanas,2013,190.01650072019268,7.411515861128148
12,LOS RÍOS,1207,Ventanas,2014,189.1582635169411,6.711054817491063
12,LOS RÍOS,1207,Ventanas,2015,184.56360364786994,6.037877803568734
12,LOS RÍOS,1207,Ventanas,2016,201.8954691375217,6.6096535727382415
12,LOS RÍOS,1207,Ventanas,2017,235.43239420998643,7.343197929338897
12,LOS RÍOS,1207,Ventanas,2018,167.25598000000002,5.324961347973108
12,LOS RÍOS,1207,Ventanas,2019,175.86284000000003,5.597082226347265
12,LOS RÍOS,1207,Ventanas,2020,191.15175999999997,5.935042494124881
12,LOS RÍOS,1207,Ventanas,2021,220.56389000000001,6.546160048125181
12,LOS RÍOS,1207,Ventanas,2022,236.92676,6.787596476870397
12,LOS RÍOS,1207,Ventanas,2023,267.98632000000003,6.899082801213338
12,LOS RÍOS,1207,Ventanas,2024,302.46679,6.905249278640126
12,LOS RÍOS,1208,Vinces,2007,69.1683784644965,5.368614544942156
12,LOS RÍOS,1208,Vinces,2008,84.46549911936629,5.314638891710237
12,LOS RÍOS,1208,Vinces,2009,86.22597428780222,4.888917461890508
12,LOS RÍOS,1208,Vinces,2010,100.05258898264749,4.936807227733106
12,LOS RÍOS,1208,Vinces,2011,109.70043508891571,4.742750949987389
